baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
34.544243515642,-1.7764016236434215,0.19689135149087797,4.88428571069427e-20,2.887865840278601e-18,IQSEC1
18.552636790251732,-1.902848890621002,0.21167415222767808,6.607435718973654e-20,3.852619973572207e-18,RAPGEF2
30.7457904233558,-3.1051631188096875,0.3468617019770159,6.650781476449635e-20,3.8601864542078225e-18,GAS7
46.26717111359136,-2.769898569204758,0.3097602171921289,6.781955125602609e-20,3.903904149789154e-18,ECSCR
26.538694758327534,-2.112111246271027,0.23616453123539846,6.787529046521934e-20,3.903904149789154e-18,GRASP
10.441796462793617,-2.2187766354779725,0.24784488426771706,7.031744339012347e-20,4.026148751945313e-18,DIXDC1
17.420355212351,-2.719785302157407,0.30536581207787705,7.990553799962285e-20,4.5328053451111116e-18,PPP1R16B
152.36801096561493,-1.0483283107431354,0.11626433233824819,8.805424072510646e-20,4.909023920424685e-18,ADD1
19.915680063236216,-1.3301952964497963,0.14794225413205897,9.359984208643076e-20,5.150422479483209e-18,EZH1
17.786915284165097,-1.5669871109037945,0.17545064147259698,9.346142412392661e-20,5.150422479483209e-18,LGALSL
26.689895461837956,-3.34126490601902,0.3757414236876204,1.0322323373280261e-19,5.631203965569331e-18,DARC
5.639473995534601,-2.3023956079967087,0.25933051254133616,1.078459760635819e-19,5.833320007422083e-18,PEAR1
68.8524826182881,-3.5655464708456845,0.4017331942470838,1.2652603807307992e-19,6.729173514422254e-18,RAMP3
18.637660650436228,-2.361454275579679,0.26710760975102726,1.7926802272669581e-19,9.416015854872026e-18,ARHGAP44
42.53776045136039,-3.2161181096666214,0.3640634072032666,1.7900603771941755e-19,9.416015854872026e-18,THBD
8.643396346763591,-2.2976548556440446,0.2611962583205459,2.0632779012309174e-19,1.0792726503105428e-17,PRAM1
213.73074562761062,-1.7902179795425135,0.20330094723033074,3.0733242974898367e-19,1.5624921807800098e-17,SERINC1
27.037320694109848,-1.7219245416644458,0.1956289135794486,3.5554743222478015e-19,1.792235137389818e-17,DOCK9
9.75344772543841,-2.2719723360827877,0.2589157123039783,3.567268427028746e-19,1.792235137389818e-17,REPS2
10.612910585868095,-2.245699579648394,0.2564855314138647,3.617495810423312e-19,1.81031453725554e-17,PDZD2
23.2519820755378,-1.3602654122503752,0.15416032957661344,4.0159462039856685e-19,1.9940114140180404e-17,MPRIP
4.803933543418911,-2.7383673654018135,0.31467535296071875,4.515603357136663e-19,2.2247222586265165e-17,MIR3677
