baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
8.620038079807834,0.2682177984660853,0.27935678895359756,0.29997013365283376,0.3733398970783482,A1BG
954.1992985057461,-2.7745832036417526,0.371696206194558,1.4888495713733213e-14,3.268526235185887e-13,A2M
21.223315966669965,-0.15751179827174341,0.2504205755658714,0.5047809101047815,0.577730069182593,A4GALT
60.691784932231144,0.8588977315698926,0.1610455327502217,4.322949123243219e-8,2.7433353123087645e-7,AAAS
29.750440947569036,-0.3481794177735669,0.1876660640261103,0.05603838822748939,0.08826566948694146,AACS
8.174971428189178,-0.8108690142996859,0.5047172553811992,0.04957079118607071,0.07928706766907573,AADAC
6.232030158437098,-0.4045508949880146,0.23481223729727102,0.07122386599963315,0.10899669645091946,AADAT
40.97303466396255,0.18467795254109104,0.1504379727144836,0.21103896616060566,0.2775495394586093,AAGAB
7.535619369430057,-0.8979945427387181,0.23574922472770948,7.106867338327197e-5,2.2415729711532754e-4,AAK1
171.04355550139584,0.25817847458565774,0.09640338843890502,0.006925790135026566,0.01387887725150917,AAMP
123.202985411064,-0.532818462444215,0.17446980337147872,0.0017298014036123738,0.004018184510474576,AARS
11.62491403313541,0.100052700505987,0.1305536734906307,0.43786859989075605,0.5133506523899096,AARS2
13.941575806693724,-0.40828968838384516,0.15441076624603986,0.007050922736437847,0.014102954980780718,AARSD1
7.392173237971232,-0.14521267771160967,0.1459662649352308,0.30993426493683945,0.38374970208573606,AASDH
41.057439700067356,-0.29081923666912696,0.17673451543149174,0.09123367971726988,0.13525440901402117,AASDHPPT
7.395662358567472,-0.9469830339160179,0.2564458343552128,1.0227492294504533e-4,3.1153044465719417e-4,AASS
69.97314105555256,0.4399920589691849,0.1268765292184362,4.225123471350662e-4,0.0011320730279160678,AATF
13.040445760655366,-3.385565544648561,0.37045232192453903,4.771732519507045e-13,8.163323291447382e-12,AATK
20.479210823515736,-1.1249827504836973,0.39191787254727534,1.2387765881701722e-6,5.763575846351047e-6,ABAT
13.879756452201358,-0.5037226208790312,0.21216456390984603,0.013636889126877896,0.02534188562744809,ABCA1
6.946694588751305,-0.06859039461965302,0.17971617420632252,0.6942840415747421,0.7503013477687933,ABCA11P
31.091929802054302,-2.43926167923177,0.33358208802691897,2.1491132702598084e-5,7.577636276913294e-5,ABCA2
144.34263864216868,-3.183429103701922,0.34993953307939407,1.6891462157134462e-20,1.0735368773966808e-18,ABCA3
